review_id,star_rating,helpful_votes,total_votes,vine,verified_purchase
R3HI3II4U4DZSW,1.0,136.0,140.0,N,Y
R7Y3RO8ELRMNA,1.0,124.0,140.0,N,N
R17UUFB4DDF048,5.0,135.0,139.0,N,Y
R2AONO0VK1CYHO,5.0,134.0,139.0,N,Y
RL7KZ8OMV2N6M,5.0,136.0,139.0,N,Y
R2VFTP23IFWGWP,5.0,134.0,139.0,N,Y
R32WOHDMUNXC3Q,5.0,121.0,138.0,N,N
R3JGF23U0VZMWP,5.0,135.0,137.0,N,N
R3RAU3JVQN2971,4.0,133.0,137.0,N,Y
RWFQG3ABDT1AE,4.0,128.0,137.0,N,Y
R1559KRXA62S3I,1.0,130.0,137.0,N,Y
R2Y59WAK56INNM,5.0,126.0,137.0,N,Y
R37OSYII4SPZRG,4.0,129.0,137.0,N,Y
R1TDF6VJCTX8G1,5.0,134.0,137.0,N,Y
R1LJOZYIUPH2KA,5.0,126.0,136.0,N,Y
R1RKYRFUEVCE2H,5.0,130.0,136.0,N,Y
RWAHATMYCOYOV,5.0,127.0,136.0,N,Y
R2WU4BWG9TTIG8,2.0,134.0,135.0,N,N
R2VLGFWMG92GUZ,5.0,129.0,134.0,N,Y
R37DISBQ60F4CB,5.0,130.0,134.0,N,N
R3Q8W3Z7CVISFH,5.0,128.0,134.0,N,Y
R2ULUO6SMQLPKY,5.0,131.0,134.0,N,Y
R3MQI01BOY23ET,2.0,125.0,134.0,N,Y
R2EMMKF2OFDK8J,5.0,126.0,134.0,N,Y
R3GTCBQUP0AIE7,4.0,125.0,134.0,N,Y
R3R40QMQ2VRS8C,4.0,130.0,134.0,N,Y
R1S63VM91KP8CT,3.0,131.0,134.0,N,Y
R2JR2U7ZXOQ627,4.0,110.0,133.0,N,N
RREFFQOK7MH18,5.0,133.0,133.0,N,Y
R1COE5OW10H1IX,5.0,124.0,133.0,N,Y
R73YDDCAXGNNF,5.0,129.0,133.0,N,Y
R204UJE60P5X3,5.0,131.0,133.0,N,N
R1O1TPIEUXI4EW,4.0,131.0,132.0,N,Y
RALRM3SNWPJOD,5.0,124.0,132.0,N,Y
R2PWUU9INZ8AHR,1.0,121.0,132.0,N,N
R2GEBHNSLVHSD,4.0,119.0,132.0,N,Y
RGSM5NHYFW7C6,5.0,131.0,132.0,N,Y
R2LN79C39GCF8M,2.0,125.0,132.0,N,Y
R1Q00HTYIO4R0V,5.0,131.0,132.0,N,Y
RZ6Y7DLRS37WF,5.0,131.0,132.0,N,Y
R32OGDNN6S9XNV,1.0,131.0,132.0,N,Y
RV3YY4F6R6EAM,4.0,128.0,131.0,N,Y
R2ROGV6TISPSDC,5.0,121.0,131.0,N,Y
R320P39B1E6KKH,5.0,128.0,130.0,N,Y
R1ZKIPKDNY7I3I,2.0,123.0,130.0,N,N
R1SXQB7D3GMJI,5.0,128.0,130.0,N,Y
RPT2PK8SQT456,1.0,120.0,130.0,N,Y
R17OYEENW8AZNM,1.0,113.0,130.0,N,Y
R33UXK1RDM5AQ1,5.0,130.0,130.0,N,Y
R1OAZ9QVQHOGMW,5.0,121.0,130.0,N,Y
R3320XFCP87KFL,1.0,108.0,130.0,N,Y
R5AJES842C12E,3.0,126.0,129.0,N,Y
R3GBQHIYP9LCO6,5.0,124.0,129.0,N,Y
RF3UUC2IOBWSM,1.0,126.0,129.0,N,Y
R39NK0W4RWH97B,5.0,115.0,129.0,N,Y
R2XL9UNAKD0V6S,5.0,123.0,129.0,N,Y
R3AD3YFQUXC2RT,2.0,124.0,129.0,N,Y
R13IHPG2Y1FBS0,2.0,117.0,128.0,N,N
R2WCVV3NIYLNLG,5.0,124.0,128.0,N,Y
RRT0S84M3Y20T,5.0,127.0,128.0,N,Y
RI7E9VZIWNO52,5.0,123.0,128.0,N,Y
R1ALLTO2FQ2W77,3.0,112.0,128.0,N,N
R8V31J7X9UP0R,5.0,126.0,128.0,N,Y
R1R5FZ76Q6W0JQ,5.0,128.0,128.0,N,N
R3JPI8VX4MKYUB,1.0,109.0,128.0,N,Y
R12F43ST3K74K7,3.0,115.0,128.0,N,Y
R14153NTKCKA82,1.0,124.0,128.0,N,Y
R28QD2RPSQM2JX,5.0,117.0,128.0,N,Y
RTIENOHAABSWT,3.0,108.0,127.0,N,Y
R16E66R3PVPZCJ,5.0,126.0,127.0,N,N
R84CGA6X2HYY0,4.0,124.0,127.0,N,Y
R1F8OHU36UL701,5.0,123.0,127.0,N,N
RTAHME54V5NYT,2.0,119.0,127.0,N,N
R3HP09UIQHBUFK,5.0,125.0,127.0,N,Y
R1Q6DL8B2HP440,5.0,122.0,127.0,N,Y
R2BNFJNW6BVPK2,5.0,117.0,126.0,N,Y
R37OJLJ863WDN8,5.0,112.0,126.0,N,N
R1QSK34LVIRHUQ,5.0,122.0,126.0,N,N
R2CKGE1NTBDEO6,5.0,112.0,125.0,N,Y
R238A8CFMF3460,5.0,123.0,125.0,N,Y
R29ONRXF311EFU,3.0,113.0,125.0,N,N
R3L55TEX2K2D2O,5.0,109.0,125.0,N,Y
R1716PXBOENP5A,5.0,121.0,124.0,N,Y
R3JVFR7KXWS4JP,5.0,123.0,124.0,N,Y
R2SHLI6P5C5ALW,4.0,119.0,124.0,N,N
R2HATWPVMIJCBV,4.0,122.0,124.0,N,Y
R2AC9H0N95B1X3,2.0,106.0,124.0,N,Y
R3DE54R7ZXVPM0,5.0,115.0,124.0,N,Y
R2KSNOCS1D60TF,5.0,116.0,124.0,N,Y
R3BFB3IZW8AHXL,5.0,121.0,124.0,N,Y
R1I2JV74R00EE,5.0,108.0,123.0,N,Y
R280922YM8X2LQ,1.0,120.0,123.0,N,N
R2F48983NSWIOU,1.0,116.0,123.0,N,Y
R2WD8WCNPNFCOD,2.0,111.0,123.0,N,Y
R2ZV0T6QFGDILG,5.0,121.0,123.0,N,Y
R1Z2SCWYH15Z5D,5.0,118.0,122.0,N,Y
R1JP2F2S2YA6AG,4.0,111.0,122.0,N,Y
RW8UBS2EBUF59,5.0,117.0,122.0,N,Y
R2RNDOIJEOQQQG,5.0,120.0,122.0,N,Y
R2EZBEBPNM4AGC,5.0,121.0,122.0,N,Y
R2A6RWVOFR50BB,5.0,118.0,122.0,N,Y
RA2FQO5HT2U8S,5.0,110.0,122.0,N,Y
R2YTUJN07W7RY5,2.0,102.0,122.0,N,Y
RUXY9SGS33721,2.0,110.0,122.0,N,Y
RNNQPF13ZWE53,5.0,115.0,122.0,N,Y
R3NAS284T0D6UN,1.0,116.0,121.0,N,Y
RZMDNX408ARBS,5.0,109.0,121.0,N,Y
R1AVL7M60WRYYC,5.0,114.0,121.0,N,Y
REERTJK2SS9I0,5.0,114.0,121.0,N,N
RU5UA44QLC9BM,5.0,120.0,121.0,N,N
R23IIV5FUOJS1N,5.0,111.0,121.0,N,Y
R8CJTOOX8NC8D,5.0,101.0,121.0,N,Y
RB4J1XNGNOKQQ,5.0,119.0,121.0,N,N
R270J1NXCS0A31,4.0,112.0,121.0,N,Y
R1ZIUEP99HJYJC,1.0,107.0,120.0,N,Y
R3URUDWHNAMVU3,5.0,110.0,120.0,N,Y
R2RR27WO7H1NV9,4.0,115.0,120.0,N,Y
R2B4UZ25TDWE5V,4.0,114.0,120.0,N,Y
RF1VVZZR2BFTY,5.0,109.0,120.0,N,N
RFTXDLX0BEXTC,5.0,117.0,120.0,N,Y
R1TWGHNDHIRGRG,5.0,111.0,120.0,N,Y
R1VFDUP8VV3F1Y,5.0,112.0,120.0,N,Y
R7C0CI7H1NLSA,5.0,115.0,119.0,N,Y
R324FC1DZEOEI6,4.0,113.0,119.0,N,Y
R3MJ0P4TYL688X,5.0,112.0,119.0,N,N
R3TRA1W4PWN5RR,5.0,115.0,119.0,N,N
R15DPZS0E32N8B,5.0,116.0,119.0,N,Y
R1R0TS9N5UE7DQ,4.0,95.0,118.0,N,N
RQTB7TL0L6RPG,5.0,115.0,118.0,N,Y
R1B9SNAGODIZKD,3.0,107.0,118.0,N,Y
R185XQVJGCO1VC,3.0,110.0,118.0,N,Y
R1JMXFHBE0TP7G,5.0,114.0,118.0,N,Y
R1SAWF3J3CJ70B,2.0,110.0,118.0,N,Y
R15T54K4BDK57Q,1.0,107.0,118.0,N,Y
RV6IFL06XALDK,5.0,115.0,118.0,N,Y
RFFYYM0432DL5,5.0,112.0,118.0,N,N
R3R93C7DILKJOE,4.0,116.0,117.0,N,Y
RGCLSIUNF0XTK,5.0,109.0,117.0,N,Y
RMBZ986IDV9SJ,5.0,111.0,117.0,N,Y
R2XDRA3M05TAGD,1.0,62.0,117.0,N,Y
R1QHS5ZI8BE0N3,4.0,108.0,117.0,N,Y
R27AC3Z9SF1V61,4.0,104.0,117.0,N,Y
R3V2K24WBD8DOM,2.0,106.0,117.0,N,N
R2OLJWEQM49KA0,5.0,116.0,117.0,N,Y
R1PFGG4492N24E,3.0,114.0,117.0,N,Y
R2353CN1WH4N8G,1.0,110.0,117.0,N,Y
R14ZNXCZ9O8VIB,2.0,111.0,116.0,N,Y
R3BBU0MA35XJKR,5.0,112.0,116.0,N,Y
R1MPKY9TBSLI33,5.0,111.0,116.0,N,N
R244M98COS3JE3,5.0,114.0,116.0,N,Y
RYH6V1673OA84,1.0,111.0,116.0,N,N
R1DHBMCIUOLD85,5.0,108.0,116.0,N,Y
RCB6OBQMVC6CR,4.0,112.0,115.0,N,Y
R9K80FQBSVLT3,5.0,111.0,115.0,N,Y
R2NVCBRRXU9S35,5.0,111.0,115.0,N,Y
R1M3NE7PMBJ53L,1.0,107.0,115.0,N,Y
R3EGTOS4C6K6JD,2.0,111.0,115.0,N,Y
R24F0PSIL4B6PY,5.0,108.0,115.0,N,Y
R27TKJ79H0I46T,5.0,112.0,115.0,N,N
R2F7SQF2RTA7ML,1.0,112.0,115.0,N,Y
RWZ6UXOE1B19F,5.0,114.0,115.0,N,Y
RR59RTCAEJUST,2.0,101.0,114.0,N,Y
R1AW5HRTR9RSSG,5.0,107.0,114.0,N,Y
RCEJXDPM1E1NB,5.0,113.0,114.0,N,Y
RY8IM0NPZA8EA,5.0,105.0,114.0,N,Y
R2XINONFKT12LB,5.0,102.0,113.0,N,Y
R27XP55PPNWKXK,1.0,106.0,113.0,N,Y
R2GKV7KQBS61VW,5.0,109.0,113.0,N,N
R13SR6PVNSP7PW,1.0,110.0,113.0,N,Y
R133MHIARURQ1R,5.0,110.0,113.0,N,Y
R6PQN2AEELVXT,5.0,113.0,113.0,N,Y
R1ZQU788VIZXF8,3.0,103.0,113.0,N,Y
R3MTI04ZNNB7HB,5.0,108.0,113.0,N,Y
R2TTLGPG7FFR9K,5.0,109.0,113.0,N,N
RLSGYV713Q7FL,5.0,108.0,113.0,N,Y
R10BNWSNLVLFY6,5.0,107.0,112.0,N,Y
R12E84UEBIJ0CY,1.0,106.0,112.0,N,Y
RMRBF3BMAT36P,5.0,104.0,112.0,N,Y
R1CDPVIQMNOVWX,1.0,101.0,112.0,N,Y
R26IIWIL9HZLNP,5.0,111.0,112.0,N,Y
R2FH5SZQ9MUXYB,5.0,111.0,112.0,N,N
RS3OMT512LCR0,5.0,107.0,112.0,N,Y
R3UBNN7AFXP8O3,1.0,109.0,112.0,N,Y
RZDPFPQ5XU3M,5.0,109.0,112.0,N,Y
RFDMI974AIWXX,2.0,103.0,112.0,N,Y
R3JITPSXO9TJY9,5.0,110.0,112.0,N,N
R38GYABJ82KG5Y,4.0,93.0,112.0,N,Y
R1RHW26C6WSGSH,3.0,109.0,112.0,N,Y
R2ETV2PBC7TDS9,5.0,101.0,112.0,N,Y
RUV86NJZR8D30,4.0,111.0,112.0,N,Y
R3EMY7YAM91WJE,3.0,98.0,111.0,N,Y
R1LXZRMAZSP3RV,1.0,96.0,111.0,N,N
R1RGK8F3GZVWLR,4.0,108.0,111.0,N,Y
RJIM59OIHTZV5,4.0,109.0,111.0,N,Y
R2SRRJ3NUTBI63,3.0,104.0,111.0,N,N
R2VRESFTKVCSQE,5.0,102.0,111.0,N,Y
R3OEUWMDL68F7M,5.0,99.0,111.0,N,Y
R15D49QCLEYNKG,5.0,111.0,111.0,N,Y
R1YXWA441KAYYZ,5.0,107.0,111.0,N,Y
RI8JCYGHUQCKL,4.0,106.0,111.0,N,Y
R3KNJQLIMNPX46,1.0,98.0,111.0,N,N
R1X0J0O0930JYP,5.0,101.0,111.0,N,Y
R2CRSTGZ3OK5ZA,5.0,107.0,111.0,N,Y
R3JNP0GGF439AL,5.0,107.0,111.0,N,Y
R1WC8AGTH1FN2L,5.0,105.0,111.0,N,N
R2BQ6HWKYNWSGY,5.0,108.0,111.0,N,Y
R3GLBPNJ147DRD,4.0,107.0,111.0,N,Y
R11B1LGEHA4M35,5.0,100.0,110.0,N,Y
R28DTHM6FGJPZX,5.0,107.0,110.0,N,Y
R1V9G12DA7SVUN,1.0,105.0,110.0,N,Y
R2661PUS04JKF9,5.0,99.0,110.0,N,Y
R70QCQZIGOXZY,5.0,102.0,110.0,N,N
R2HRC0L2UHUQTA,1.0,107.0,110.0,N,Y
R2IN1PMCJLLQNL,5.0,110.0,110.0,N,Y
R323POIGIMBYI6,4.0,105.0,109.0,N,Y
R171K0K71ZN396,4.0,98.0,109.0,N,Y
R3B2OA9T8IG03Y,3.0,102.0,109.0,N,Y
RSQD6OMMG9PZF,5.0,107.0,109.0,N,Y
R3P30PS3E2IASX,5.0,102.0,109.0,N,Y
R2YNREMWWLY45M,4.0,104.0,109.0,N,N
R3CXOD4AB4DCYY,3.0,105.0,109.0,N,Y
R3JOD4UOAGBQIQ,3.0,105.0,109.0,N,Y
R1D1JXQYNZWA02,5.0,106.0,109.0,N,Y
RX1BX9N0X1GJD,1.0,82.0,109.0,N,Y
R1CUZM0M1YBBXG,1.0,93.0,109.0,N,Y
R2E9F03RAYYX90,5.0,99.0,109.0,N,N
R12BYV1HCK3YV1,5.0,107.0,108.0,N,Y
R2FOW3QSX2ZGE5,5.0,103.0,108.0,N,Y
R28ZB4Z9NWST5,5.0,96.0,108.0,N,Y
RX36XIG0WVDTR,4.0,99.0,108.0,N,Y
R2F1FBK8HEIMNY,1.0,94.0,108.0,N,N
RZ4PYOJYP5LEM,5.0,91.0,108.0,N,Y
R34TPMV85J5RZZ,5.0,106.0,108.0,N,Y
RIVYT65D7SYZI,5.0,104.0,107.0,N,Y
R3KZM5DM9X31F1,5.0,102.0,107.0,N,Y
R194E8HD998YKI,5.0,107.0,107.0,N,Y
R393AWFPSXXSSE,5.0,100.0,107.0,N,Y
R1X9BMR8TNJ02U,4.0,101.0,107.0,N,N
R13A80WU54WK09,5.0,106.0,107.0,N,Y
R276OHXDOWS181,4.0,102.0,107.0,N,Y
R35WY3ONKNRDNJ,5.0,106.0,107.0,N,N
R351VH92BT7E2P,5.0,100.0,107.0,N,Y
RQCUKG33T1T48,5.0,104.0,106.0,N,N
RH4IV2G797U11,5.0,104.0,106.0,N,N
R19CMGYYD8F2YE,4.0,105.0,106.0,N,N
RAC9ZDYQGDIYG,5.0,100.0,106.0,N,Y
R4FHWLOYFE7K2,5.0,102.0,106.0,N,Y
R1VEMQ56WXXT54,4.0,103.0,106.0,N,Y
R1HVPZAIC31QK0,4.0,102.0,106.0,N,Y
R9Z2SJT96J2VU,2.0,105.0,106.0,N,Y
R217BYHPSZC4Z5,4.0,100.0,106.0,N,Y
R3T2NM1OGMPDRX,1.0,93.0,106.0,N,Y
R17IK81HNGW1P0,2.0,94.0,106.0,N,N
R1K2WONA6E7G00,4.0,102.0,106.0,N,Y
R2VKMSLQ0PH3E5,4.0,105.0,106.0,N,N
R235UJWYOJN4UP,1.0,67.0,105.0,N,N
R2B5LDKB8E3RX9,3.0,104.0,105.0,N,Y
R2OXS6LDG2UWSI,4.0,103.0,105.0,N,Y
RH38VZ1H932A2,2.0,85.0,105.0,N,Y
R2UNGSHZDCWZRF,5.0,96.0,105.0,N,Y
R3PRDX7WALRRPI,5.0,101.0,104.0,N,N
R3VCL15IZ5F1BH,5.0,96.0,104.0,N,Y
R1HJ3TIKM58VMD,5.0,99.0,104.0,N,Y
R2576VZ2AP2ZBR,2.0,84.0,104.0,N,Y
R2OXJG86L0SW94,2.0,92.0,104.0,N,Y
RLDE4DDWGTBW7,2.0,60.0,104.0,N,Y
R2E2ZRTEZTCHL4,3.0,104.0,104.0,N,Y
REF0AF20VIZ3N,5.0,100.0,104.0,N,Y
R2XWGX73GMNIB,5.0,102.0,104.0,N,Y
R10IASPF4G4OSC,4.0,104.0,104.0,N,N
RB981NCTOZP9N,3.0,96.0,104.0,N,N
R2HH3QJD5PSSCI,5.0,103.0,104.0,N,N
R77KWJBPTQGWM,5.0,101.0,104.0,N,N
R17IYSG8ANRUHW,1.0,73.0,104.0,N,Y
R2Y9XYW4ZRY2G4,5.0,100.0,104.0,N,Y
RYJCOY9QKQMGA,1.0,100.0,103.0,N,N
R1GI77IVMQ920D,5.0,102.0,103.0,N,N
R30QBM08R34H3N,5.0,103.0,103.0,N,Y
R313MIWWXRJAL2,5.0,93.0,103.0,N,N
R365JXKDA7V68R,3.0,92.0,103.0,N,Y
R1VQY33ZM1IDU3,5.0,93.0,103.0,N,Y
RLSIWOUWN1F72,4.0,97.0,103.0,N,Y
R1NGGZ6DO0XM2P,5.0,99.0,103.0,N,N
R2YPU1JON23GRQ,4.0,96.0,103.0,N,Y
R3IR9I6M6BCH4C,5.0,100.0,103.0,N,Y
R2CB06P9Z7SV9T,4.0,101.0,103.0,N,Y
R1I2RJY72ONB39,5.0,97.0,103.0,N,Y
R3BGTLKI2RTZT6,4.0,100.0,103.0,N,N
R1O2R5OHBMJT38,5.0,101.0,103.0,N,Y
R3L7F7TTGZA2FY,4.0,96.0,103.0,N,Y
RY35V5YVWSYJM,4.0,101.0,103.0,N,Y
RYSQWYHHB1C7A,1.0,97.0,102.0,N,Y
RH2HSL4DYOJNL,4.0,102.0,102.0,N,Y
RT3RFWJE48VYP,5.0,97.0,102.0,N,Y
R2ETVKITY3582E,5.0,101.0,102.0,N,Y
RIYO3NCIMG6NG,1.0,91.0,102.0,N,Y
R8MDH9WDML20S,5.0,93.0,102.0,N,N
R39IOELKNXTB8T,5.0,88.0,102.0,N,N
R3UEQZ12PI8WG9,5.0,97.0,102.0,N,Y
R3EX68IYTLEAHW,5.0,94.0,102.0,N,Y
R34755I8UVLLKQ,5.0,98.0,102.0,N,Y
R3IRDDXMGZV7RC,5.0,100.0,102.0,N,Y
R1J44KRTZ136GB,2.0,97.0,102.0,N,N
RLJC11NBY2IMX,5.0,99.0,101.0,N,Y
RQ7MK95ZII9IT,5.0,99.0,101.0,N,N
R3M869COQRHU57,5.0,96.0,101.0,N,Y
RRVIWUURYN4ET,5.0,88.0,101.0,N,Y
RV3VIDC8PXX6Q,5.0,101.0,101.0,N,Y
R1BU6KON7MHKZ3,5.0,96.0,101.0,N,N
R1ZACZF1BFPNKP,5.0,94.0,101.0,N,Y
R2KKEY9017NV47,3.0,97.0,101.0,N,Y
R2CCWKQMWI5ZMS,1.0,100.0,101.0,N,Y
R3CMAX7RRXBC46,5.0,98.0,101.0,N,Y
R3KMDBJ9IZTEJ7,1.0,87.0,101.0,N,Y
R4330UCT2T4E6,5.0,91.0,100.0,N,Y
R1RVR2HV5FDWSM,5.0,96.0,100.0,N,Y
R1O6WO1BVMBGLL,1.0,90.0,100.0,N,Y
R17B0JLL9J3UP1,5.0,95.0,100.0,N,Y
R33PHQQAV5DJ8X,5.0,98.0,100.0,N,N
R3J5141R33CCK,4.0,93.0,100.0,N,N
R3RLN9TP3QZRXN,5.0,93.0,100.0,N,Y
R184Q0VL8VCBZV,3.0,96.0,100.0,N,Y
RDRIL17FPDK13,2.0,96.0,100.0,N,Y
R25UDQI20ZTSTS,4.0,92.0,100.0,N,Y
R1QDM1SGNEUYMX,3.0,96.0,99.0,N,N
RH15CIII9PLFN,4.0,93.0,99.0,N,Y
R1G4VS4XPF1TYH,1.0,90.0,99.0,N,Y
R3UNSPK7FBMXIK,5.0,96.0,99.0,N,Y
RLVEIGW8KTXPT,2.0,87.0,99.0,N,Y
RD4M51XEPN9E8,4.0,94.0,99.0,N,Y
R1AB4W6U1BMT1J,5.0,93.0,99.0,N,Y
R2B7960CJV2TY2,5.0,92.0,99.0,N,N
R3QALV0Z968ZYF,5.0,98.0,99.0,N,Y
R2EPBB9E3EX1JK,5.0,87.0,99.0,N,Y
R38L9HPN0PU6I4,3.0,89.0,99.0,N,Y
R1M9VZVSD9WFBA,2.0,91.0,99.0,N,Y
R2M8SQSSLS1LD6,5.0,98.0,99.0,N,Y
RG01M1NFRPNZE,5.0,98.0,99.0,N,Y
R3NWHO3H7HBWP7,4.0,94.0,98.0,N,Y
RDHUC6SNZ60QT,1.0,77.0,98.0,N,N
R1183X6L6UGUUO,5.0,78.0,98.0,N,N
R2EA3M19AL6BFC,4.0,92.0,98.0,N,Y
R39U3D5NN6LJGK,5.0,96.0,98.0,N,N
R11M859EK10VG0,4.0,80.0,98.0,N,Y
RMSUEXEJSGSK9,4.0,96.0,98.0,N,Y
R2SDJR3BN7DIG4,5.0,82.0,98.0,N,Y
R2KW46P4D80E7B,1.0,93.0,98.0,N,Y
RLWSDMJHU3Y3Z,5.0,95.0,98.0,N,Y
RSMDLNCH6N4SZ,1.0,89.0,98.0,N,Y
R3OBTXSXCOTPOR,5.0,89.0,98.0,N,N
R2DKO2PTEXMR26,5.0,91.0,98.0,N,Y
R3L2W7BCF6MRCL,4.0,95.0,97.0,N,N
R30Q4QELMBR5FM,1.0,86.0,97.0,N,Y
RK688UIC2DBIW,4.0,88.0,97.0,N,Y
R28D4I0IA4IEZT,4.0,93.0,97.0,N,Y
R5T15FDLA0PB5,5.0,92.0,97.0,N,Y
RRYJSL4TG51XQ,5.0,96.0,97.0,N,N
R21SU25DESMVQ1,3.0,86.0,97.0,N,N
R2JW1R310WIXNH,5.0,91.0,97.0,N,N
R2ER05KPQY0Y2S,3.0,96.0,97.0,N,Y
RXEDRORKLW2KM,5.0,90.0,97.0,N,Y
R2BYWPBNKIJGUP,5.0,91.0,97.0,N,N
RAQSN5MP1O1FL,4.0,96.0,97.0,N,Y
R284ENE1OZILLT,3.0,84.0,97.0,N,Y
R32YAATMJ8WVR,5.0,91.0,97.0,N,N
R2JJ9HPQEIBXNV,5.0,97.0,97.0,N,N
R2B0OENMFRFZO5,5.0,90.0,97.0,N,N
RXVSUXNPT9WOB,3.0,88.0,97.0,N,Y
R102O387ZGH0H0,3.0,95.0,96.0,N,Y
RBDRZC1DK7J9W,5.0,87.0,96.0,N,N
R25TP4J87IZJXU,5.0,95.0,96.0,N,Y
RBRNEL7G98IT9,2.0,94.0,96.0,N,Y
R2DG2JPQQFNYTS,5.0,96.0,96.0,N,N
R3VOF6P6TY0VSE,1.0,90.0,96.0,N,N
R2H0MWVW6YEWKG,4.0,89.0,96.0,N,N
R1UYR1VX9LKXH9,5.0,86.0,96.0,N,Y
R7DBUARHDDOP4,5.0,95.0,96.0,N,N
RZ8091PRHC5A8,5.0,90.0,96.0,N,Y
R2JILWNAP5GCVR,3.0,85.0,96.0,N,Y
R23LGGWC2N5XBR,5.0,90.0,96.0,N,Y
R2XEB1RGH62E0M,4.0,92.0,96.0,N,N
RLLMCT2LGDOAV,5.0,90.0,95.0,N,N
RSLQ4P8WW78HT,4.0,92.0,95.0,N,Y
R2IG7MPSFN4OH4,3.0,92.0,95.0,N,Y
R1CAK07I1JFTUI,5.0,92.0,95.0,N,Y
R2FJQUIWK3O8Y9,4.0,90.0,95.0,N,N
RMYO7EWIVIY2Z,4.0,85.0,95.0,N,Y
R37YNOU6LZLG8D,4.0,87.0,95.0,N,Y
R38AQVHRNTT74B,5.0,91.0,95.0,N,Y
RUVMC0X6BSE8A,5.0,92.0,95.0,N,Y
R3HKPELFR0VVHK,5.0,94.0,95.0,N,Y
R1FPYI7GJ23UU2,3.0,84.0,95.0,N,N
R1H8C9OWJDMVLT,5.0,91.0,95.0,N,Y
R3KUVHILA23NXO,5.0,88.0,95.0,N,Y
R94P8GXBYUJFW,4.0,92.0,95.0,N,Y
R3NMJIGNS7PSYB,5.0,90.0,94.0,N,N
RZKKNC58ZWUJS,5.0,93.0,94.0,N,Y
R33XKQK1Y3U4HP,4.0,88.0,94.0,N,N
R3DHIF2LMB2LSR,4.0,92.0,94.0,N,Y
R2F56FVP5VT7WK,1.0,86.0,94.0,N,Y
R34ICD4HS4SYAX,5.0,90.0,94.0,N,N
RMBNHLO37K1V,5.0,94.0,94.0,N,Y
R3GRC4EJYF0PHP,5.0,91.0,94.0,N,Y
RHVSBHNK38OA6,2.0,89.0,94.0,N,Y
R3MCELNOLL690V,4.0,85.0,94.0,N,Y
R3ABIQHLZU4W2X,5.0,84.0,94.0,N,Y
R1GP1HDA54EYXH,5.0,90.0,94.0,N,Y
RBCTNH0RJBKZI,3.0,93.0,94.0,N,Y
R1W0WBQ0NWFYDC,4.0,92.0,94.0,N,Y
R10BHXXZJMQUN3,4.0,87.0,94.0,N,Y
R208NXTQX4R9VL,5.0,91.0,94.0,N,N
R1ALMRFCZ3A45Z,5.0,90.0,94.0,N,Y
R2I9D87OLHDG7F,5.0,87.0,94.0,N,Y
R1V35PDFT414Y6,5.0,90.0,94.0,N,Y
R32MF3CR3N4G3C,5.0,80.0,94.0,N,Y
R1JYZ6B2F24S7O,3.0,80.0,94.0,N,Y
RR5OSHUY7X0NV,1.0,78.0,93.0,N,N
RR0AN58CWT0HS,4.0,90.0,93.0,N,Y
R1Y6317GZ6BWT5,3.0,88.0,93.0,N,Y
R2540JB3K5P210,5.0,88.0,93.0,N,Y
R3Q3RRF3VGX7LH,5.0,92.0,93.0,N,Y
R2A33VXUVNS90W,4.0,90.0,93.0,N,N
R3I4DDIK6I79QX,1.0,83.0,93.0,N,Y
R7JXIIC6VTXAI,4.0,90.0,93.0,N,Y
R32TDDO981FHJK,5.0,89.0,93.0,N,Y
R11BULPNMMTHGD,2.0,89.0,93.0,N,Y
R2DI9J8YZXDKER,5.0,86.0,93.0,N,Y
R2SDL0AR4W91EE,2.0,90.0,93.0,N,Y
RVJDIHQDVYQRH,1.0,91.0,93.0,N,Y
R3NUDPTE7LU2BL,2.0,84.0,93.0,N,N
R343MXILQ0IKHR,4.0,88.0,93.0,N,Y
RJGIRSWOISC28,1.0,90.0,93.0,N,N
RFN19Q3OOOIXS,5.0,88.0,92.0,N,Y
RMTS4A6RJXYVQ,5.0,87.0,92.0,N,Y
R5K08WK7KUOG2,3.0,82.0,92.0,N,Y
R39FVMEUARDWJB,2.0,83.0,92.0,N,Y
RQXRKLT4AKJBO,4.0,90.0,92.0,N,N
R1GFZY9ZEBG3PM,5.0,91.0,92.0,N,Y
R1JFK3W15Z0TGL,5.0,92.0,92.0,N,N
R32ZO2CTSYHMDD,5.0,91.0,92.0,N,N
R2RLO82EG8ZY37,1.0,78.0,92.0,N,Y
RJ8SD9NDGE0UN,5.0,85.0,92.0,N,Y
R20BEY9XT7XTWR,5.0,88.0,92.0,N,Y
R1AQ5N7VL18IIS,3.0,69.0,92.0,N,Y
R20GJYE5BXK9IB,5.0,88.0,92.0,N,Y
R1X8JYTCPHAKEI,4.0,81.0,92.0,N,N
R1DD0CNCAULLTG,5.0,92.0,92.0,N,Y
R379P1D5A22UAQ,5.0,88.0,92.0,N,N
R2F3BHANJSH66L,5.0,83.0,92.0,N,N
R5Q8CLOSY2K1J,3.0,90.0,92.0,N,Y
RRWRHSO10XYNN,5.0,87.0,92.0,N,Y
R2KK2FYMZYRQKS,1.0,88.0,92.0,N,Y
RRUG49MZR0X3Y,5.0,84.0,92.0,N,Y
RZX8S99VFBLC,5.0,88.0,92.0,N,N
R3RZ5BW0BMO2SY,5.0,91.0,92.0,N,Y
